2718,225,1950000,9,64,190,0,0,0,0,1,0,0,1,0,1,1,1,2507
921,25,0,1555010,25,25,400,0,63,20,0,1,0,1,1,0,1,1,250007
3772,25,25,110,2,11,52,30,0,0,0,1,0,0,1,0,1,1,250177
27405,26,25,1,258,200,1,1,0,0,0,0,0,0,0,0,1,1,2501727
79925,25,2000,0,25,88,9400.0,0,0,1,1,1,1,1,0,0,0,1,25017
272280,282,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,2502
6567380,25,2,25,15,80,180,0,0,0,1,0,1,0,1,0,0,1,2507
52518,25,25000,9,1,1,1,1,44400,0,0,1,0,1,1,0,1,1,250207
21,2,25047,27,220,31,1,2200,0,1,0,0,1,0,1,1,0,1,2501
77181420,25,26,1,25,14,46,0,0,0,0,1,1,0,2,1,1,1,25013
2795,29,25,10,1,35,10,0,0,1,0,0,1,1,0,0,0,1,2000
790,5680,20,16,476,1,95,00,1,0,1,1,1,0,1,1,1,1,25001
0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,25017
3489,25,280,0,0,1,250,10,1,0,0,0,0,1,1,1,1,1,2501
500624,2,1,200,1,1,15,93,0500,0,0,0,0,0,0,0,1,1,2008
39,26,25,7000,0,23,2500,72,0,0,1,0,0,1,1,0,0,1,252073
5579250,25,461,1000,1,21,25070.0,0,0,0,1,1,1,1,0,0,0,1,252077
020,25,190,3,25,17,2400,0,1,0,1,0,1,0,1,1,0,2571,27
37438,252,3,40,24,10,0,0,0,0,0,0,1,0,1,1,1,1,25017
708,5,25,200,0,2100,46,60,0,0,0,1,1,0,0,0,1,2,25017
7,2625,25,26000,2,58,1100.0,0,1,0,0,0,0,1,0,1,1,0,25007
5593,25,22,000,0,25,14,1,0,1,0,0,0,1,0,1,1,1,2502
56656255,2,5320,25,000,1,7440,95,20,1,0,0,0,0,0,1,1,0,25001730
7838,250,2,6,280,16,2530.0,0,0,1,0,0,1,2,1,0,1,1,25017
5314564585425,5,25,00,0,0,0,1,1,1,1500,130,0,0,0,1,0,0,220708
532583,2500,97710,0,31,2,40,0,0,0,0,0,0,1,0,1,1,1,25043
4160525,0,25,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,2501
47,25,25,8500,0,1,120,23,0,2,0,0,1,0,0,1,0,1,20030
91270,250,2,40,45,92,110,0,0,0,0,0,0,1,1,1,1,1,25027
77247,25,25000,2,33,80,0.0,0,1,0,0,0,0,0,0,0,0,1,25013
913255,25,250000,00,0,1,1,5500,1,0,0,0,1,1,1,0,1,25722,253
51,35,11,24,00,0,1,0,1,0,0,1,0,1,0,0,1,1,2501
27,2,250,20,160,228,110.0,0,0,1,0,0,1,0,0,1,1,1,25027
2724195,28,2,25,1810,190,1,20,150,00,1,1,0,0,0,0,0,1,2501
00,47,25,0,1,250,125000.0,0,0,0,1,1,1,0,0,1,1,1,250132
587620,29,25,85,10100,1,80,1,1,1,25,0,0,0,0,0,1,1,2501
251225,20,8,20,1,55,2700.0,1,1,1,0,1,1,1,1,0,1,2,250179
273,28,26,5500,0,0,0,0,0,0,0,0,0,1,0,1,0,1,25019
32723925,25,2250,0,0,0,10,1,1,0,1,5,0,1,1,1,0,0,25117
95464,250,25,0,0,1,2800.0.0,0,1,0,1,0,1,0,1,0,0,1,2502
7,52,25,28,25,1,5,19,26,0,0,0,0,1,1,1,0,1,250136
987069,25,250,0,1,5,1400.0,0,0,0,0,1,1,0,0,0,1,1,25077
25565,250,1,20,1,25,300.0,1,0,1,1,0,1,1,1,1,1,0,25017927
73709,25,15,11,0,23,0,0,1,0,0,0,1,0,0,1,1,2,25017
3,97,25,0,28,16,15000.0,0,0,0,0,1,0,0,1,0,1,0,2501
7752563,5,2500000,0,1,7,1,0,1,1,0,0,1,0,1,1,1,0,25017
992258256,220,1,25,34000,0,1,1,1,0,0,1,0,1,0,0,0,1,250077
9020,25,4500000,1,25,0,1,10,0,1,0,1,1,0,1,1,1,1,2502705
7279,2,20,10,28001,1,,9,130,1,0,0,1,0,0,1,1,1,250177
33125,25,29,200,0,9900,0,0,1,0,2,0,1,0,1,1,1,1,25017
276676622,255,20000,0,9,2880,1400,0,0,1,0,0,2,0,1,1,1,0,252029
25,2,115,25,43620,0,1,1,40,1,1,0,1,0,0,0,1,1,25018
06359165,22,250,26,440,30,1,0,0,0,0,0,0,1,0,1,1,1,250177
2278,59,0,20,1,9,10,1,0,0,1,0,0,0,1,1,1,1,250107
38,25,26,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,2507
275742259,25,15,1500,1,0,1,1,1,0,1,0,1,1,0,1,1,1,2502
76322,25,25,10,9,0,2900.0,0,1,0,0,1,1,0,1,1,0,1,25017
7,25,0,1,121,13,11.0,0,1,0,1,0,0,1,0,0,0,1,250
194824,1,20,250000,0,40,0,0,0,0,0,0,1,0,1,0,1,1,2501
6353,55,25,289000,1,83,0,0,0,0,0,0,0,0,0,0,1,0,250077
734825,25,1,28,00,1,0,0,0,0,0,1,1,1,1,0,0,0,2501
779225,250,30,1,27,35,3,254,0,1,0,1,1,0,0,1,0,1,250013
77,25,226,5,11000,0,235,11,0,1,0,0,0,0,1,1,0,1,250097
200,25,1740,28,25,456020,0,240,3,0,0,0,1,0,0,0,1,1,2501731
2556,25,25,30,10,170,9,1,23,00,0,0,0,0,0,0,0,1,257
247127,25,12,0,0,3,254000000.0,0,0,1,0,0,1,0,1,1,0,1,2501
0020,25,25,0,0,0,0,1,280010,0,0,0,0,0,0,1,0,1,25021732
1620,25,16,0,5,20,10,1,1,0,0,0,0,0,0,1,1,1,2501970
862670,25,2,1,15,1,0,0,0,0,0,0,0,1,1,0,1,0,25017
223877,25,2500,0,1,3,35,0,0,0,0,0,0,1,0,1,0,4,25001
73722,27244,10,1,39,2310,0,41,0,0,0,0,0,1,0,1,1,1,2550573
827522,45,25,50,1,1,2253000.0,0,0,0,0,0,0,1,1,1,1,1,25037
69568,4,2,25,230,270,0,90,0,1,0,0,0,1,0,1,0,1,2502
77812138,25,2,25,0,0,2010.0,1,0,0,0,1,0,0,0,0,1,0,2501
2,81,1,23,15,10,0,0,1,0,1,0,0,0,1,1,1,1,2501
910,725,25,2300,0,11,940000.0,0,1,1,0,0,1,0,0,1,0,1,25213
15599,2520,25,11,29,1,120.0,0,0,0,0,0,0,0,1,0,0,2,25027
595,25,25,00,1,20,0,1,0,1,1,0,1,0,1,1,1,1,250
2174645,25,25,0,4,1300,60,40,0,0,0,0,0,0,0,0,1,1,2502
2,88,28,250,25,8800,200,1,8800,30,1,0,2,10,0,0,1,2,15070
27292,25,0,16,0,14,0,0,1,0,0,0,0,0,0,0,1,1,25017
427135232,270,820,8,23,4,25000.0,0,1,1,0,0,1,0,1,1,0,1,250117
23,25,000,1,10,19000,2,1,0,0,0,1,0,1,0,0,1,1,250128
77227852,25,250,2000,0,0,2590,6,61,0,1,1,0,1,1,1,0,1,25017
85,8230,2,1,10,0,0,1,0,0,0,0,0,0,1,0,0,0,2501
8862250,25,5,2310,10,1,44,30,0,0,0,1,0,0,0,0,1,0,25017
770709587,25,254,25000,0,1,23,26,0,0,0,1,1,0,0,1,1,1,2521
775795,25,210800,1,7,25,0,1,0,0,0,0,0,1,1,0,1,1,2502
67,2,25,20,0,1,1,50,1,0,0,0,0,0,1,0,1,1,250171
77,230851,4,25,2000,0,8410,0,0,0,0,0,1,1,1,1,1,280,254
22,18,25,160,0,2,1,4500,11,6,40,0,1,0,0,0,0,1,25017
13,5,1550,25,0,19,640,9,2,4700,0,0,0,0,1,1,0,0,240
99850,25,2,25,1,25,1800,0,0,0,0,0,1,0,0,0,1,1,2502
62745256625,25,20,1,1,2425,1440,960,0,0,0,1,0,1,1,1,0,1,2500
2,25,2500,0,20,1,20,0,1,1,0,0,0,1,1,0,0,1,2517
750225,25,1900,45,10,100,26900.0,0,0,0,0,0,0,0,0,0,1,0,2501
1477624,2,270,4,1091,49,0,100,0,0,1,1,1,0,0,1,0,1,2527
225855,21,150,250,141,488600,0,0,0,0,1,1,1,1,1,0,1,1,2502
36880,5505,15,12,120,490,7400,0,0,0,0,0,1,0,0,1,1,1,250137
9770,0,2500,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,25000
47021,254,120,3,25,1,1,0,0,10,0,1,0,0,1,0,1,1,25037
2306,25,0,15,11,0,24010,0,0,1,0,0,1,0,1,1,1,2,2502277
7765,25,5,2120,200,0,100,99,0,1,0,1,0,0,0,1,1,1,250120
9,291100,8,1,22,0,141900.1,0,0,0,1,0,0,1,0,0,1,1,25017
77925,25,13,0,3,28,65,0,0,1,0,1,0,0,0,1,1,1,250177
962,45,2600,1,30,19,1,0,0,0,1,0,0,1,1,0,1,1,25017
1239730,25,22200,0,1,0,1,40,0,0,0,0,0,1,0,1,1,1,25027
7447825,25,200,0,2,432,2500,0,1,0,1,0,0,1,0,1,0,1,251171
980,755,25,2500,2,141,450.1,350,0,0,1,0,0,0,1,0,0,1,2520
2,320,28,28,280,0,26,145,0,0,1,1,0,1,1,0,1,1,25010
27,2,25,00,1,90,4740.1,1,0,0,2,0,0,0,1,1,0,1,2507
9826,2500,1,0,250,30,0,0,0,0,1,0,0,1,1,0,1,1,2500
173832,25,0,0,0,1,25,35,110,1,0,0,0,0,1,1,0,4,25017
1,27,2220,1110,21500000,0,1,1,0,0,0,0,0,1,0,0,1,1,250117
57265,2,25,0,0,0,260.0,1,0,0,1,0,0,1,1,0,0,1,25127
2,37,25,27000,0,45,0,10,0,0,1,0,0,1,1,1,1,0,2500
23305106,7,250,1,3,45,9710.0,0,1,0,0,1,0,0,1,0,1,1,2502
2708164,25,25,1,100,0,225223200.0,0,1,0,1,0,1,1,0,1,0,1,25174
2589625,25,00,05,25,29800,0,20,170,0,1,1,1,2,0,1,0,1,25001
76800,250,0,1,25,2500,0,1,1,0,0,1,0,1,0,1,1,1,25017
724003163,3,0,2590,6,25000,0,9,1,0,1,1,0,1,1,2,1,1,250097
54805,25,25,180,6700,1,48.0,1,1,1,0,0,1,1,0,0,1,1,25022
77979,25430,1,150,28,60,110.10.0,1,0,0,0,1,0,0,1,1,0,0,25010
34928,25,2850,25,0,16,3500.1,0,1,0,0,0,1,0,0,0,1,2,1502
77425025,253,15,420,0,1,1100.0,1,0,1,0,0,1,0,1,0,1,1,25003
295255565,25,15,2200,1,4,94,436,0,0,0,0,0,0,0,0,1,1,2501
792,2500,35,0,3,21,2,0,0,1,0,0,0,1,0,1,1,1,2501
87465,25,250,20,50,3,431,0,0,0,1,1,1,1,0,1,1,0,250214
217207562,25,23100,1,75,140,0,0,1,0,0,1,1,0,0,0,1,1,250177
72883622,20,2,00,0,0,0,1,1,0,0,0,1,0,1,1,1,2,25030
74,224,2500,1,40,8,30,20,0,0,0,1,0,1,1,1,1,1,250177
218681,255,46,210,0,0,0,20,1,0,0,1,0,0,1,1,1,1,2501
790,428,2300,0,8,1,447,0,0,0,0,1,0,0,0,0,0,2,2501
7128,25,1000,0,0,0,0,0,1,0,2,0,0,0,1,1,1,1,2500
713,290,95,1,83,42,3,0,0,0,0,0,1,1,0,1,1,1,25017
280,25,22,15,1,100000030,0,0,0,0,0,0,0,0,1,1,1,1,25017
27483625,22,10,1,44430,0,0,0,0,1,0,1,0,0,1,0,1,1,25022717
9549,620,0,7,25,0,0,0,1,1,0,0,0,1,1,1,2,170,2501
2782,25,23000,0,5422,2500,0,0,0,0,0,1,0,0,1,1,0,1,221572
7080,2,1,14,6,1300,0,0,1,0,1,1,0,0,0,0,1,1,2521
1216728259,250,2,8,2500,0,1,310,21,0,1,0,1,0,0,1,0,2,25007724
2565595,22,255,59000,0,1,0,1,42201,25,00,0,0,0,0,1,1,2,25010
2228410,55,250,15,1,1,0,1,0,0,0,0,0,0,0,1,1,1,250776
7820656,25,2,25000,0,424,1400.1,0,0,2,0,1,1,0,1,1,0,0,2507
3374050,211,25,2,60,10,0,0,0,0,0,1,1,1,0,1,1,1,25037
2320,25,1,1,250,15,10,0,0,0,1,1,1,1,0,0,1,1,2503
2,8,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,25049
2,9,2340,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,250
107321,25,25,20,1,36,360.100.0,0,0,0,1,0,0,0,1,1,0,1,250277
1,293,2300,0,1,28,180.0,0,1,0,1,0,0,0,1,0,1,1,25087
3960,1,2,2500,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2501
9218,25,25,230,1,0,19,0,1,1,0,0,0,0,0,1,0,1,2502
827,25,24,13,0,0,110,0,0,0,0,0,1,0,0,0,1,1,2501
7982025,25,200,2,1,11,3,0,1,0,0,0,1,0,1,1,1,1,250217
74,838,25,22,2590,2,2100.0,0,1,0,1,1,1,1,0,1,1,2,2517
79223855,225,25,1200,20,11,0,62,150,0,0,0,0,0,0,0,1,1,2510
79200,4,270,100,1,831490,0000.0,0,0,0,1,0,1,0,1,1,2,1,25007
272595,250000,20,1,1,25,1600,0,1,1,0,0,1,0,0,1,1,1,250317
728,5,25,230,16,20,23400,0,0,0,1,0,1,0,0,0,1,1,2501
1385,25,52,28000,8,30,1,1,0,0,0,0,1,0,0,1,0,1,25027
2,25,21000,0,0,1,1,1,2,0,0,0,1,0,1,1,0,1,2502
781,26487,9210,0,2,1,2,1,0,0,40,0,0,1,1,0,0,1,2502
7925,25,20,19,0,7,1,0,0,0,0,0,0,0,0,1,1,1,250279
7588525,251,5,180,0,1,45.0.600.0,0,0,0,0,1,0,1,1,0,1,1,25017
72991,25,4230,2,36,161,390,0,0,0,1,0,1,0,1,0,1,1,2502
915558,25,15400,0,86,0,14030,0,0,0,0,0,0,1,0,0,1,1,25078
57782,25,230,70,1,19,10000,0,1,0,1,0,1,1,1,0,0,1,25027
599,25,22,400,0,000,0,1,1,0,0,0,0,2,0,0,0,1,2501
10845,25,30,20,3,142,0,1,1,1,0,1,3,1,0,1,0,1,2502
86574,55,250,1,2,10,20,0,0,0,0,0,0,0,1,1,1,1,2502
0,255,25,190,25,179,3920,13,0,0,0,0,0,0,0,1,0,1,2501
48788,25,250,0,166,33,6800.0,1,0,0,0,0,1,0,0,1,0,1,25012
79467722,25,45,1,4101,34,400,1,0,0,0,1,0,1,0,0,1,0,2531117
7910,22,2500000,0,27,20,20.0,0,1,1,0,0,1,1,1,0,1,0,25017
716378,25,28000,0,2,4,15,19,0,0,1,0,0,0,1,1,0,1,25077
25,25,250,20,0,1,2,1,0,120,1,1,0,1,1,0,1,1,25017
2713590,25,125,1,1,300,0,1,1,1,1,0,0,0,0,0,1,1,25027
28,25000,11,35,9,189,171,1,0,0,0,0,0,0,0,0,0,1,25017
734321625,25,00,1,1,25,151.,143170,0,0,0,1,0,0,1,0,1,1,25117
83,42,25,1,24000,0,2500,0,1,0,0,0,0,0,0,0,0,1,25002
920653,26,25,150,10,1,1,45,5009,0,0,0,1,1,1,1,2,0,2501
567,5565,25,2510,23,840,17.0,1,1,0,1,0,0,0,1,1,1,1,2502
228,25,20,0,6,110,0,0,0,0,1,0,1,0,1,0,1,1,2501
47,270,25,0,10,15,52030.0,0,0,1,0,1,0,0,1,0,1,1,2501
2723,25,480,0,40,0,0,0,0,0,0,1,0,1,0,1,1,1,25017
5277,25,2500,1,1,90,0,1,11,0,1,1,0,0,1,1,0,1,2500
40,258,25,6000,0,74,2000.0,0,0,1,0,1,1,0,1,0,2,0,2504
7165,255,289200,0,25,10,00.0,1,1,1,0,0,1,1,1,1,0,1,2501
15,220,253,2000,63,23,18000,0,0,0,0,0,0,1,0,0,1,1,25011
724,4,25,20,49,34,0,0,1,1,0,1,1,1,1,0,1,1,25017
92955,59200,43,40,1,159,0,0,1,0,0,1,0,0,1,1,1,2,25027727
577466,25,2,020,0,0,1,0,0,0,0,1,0,1,0,1,0,0,25017
767091,25,0,23,0,1,15,10,1,0,0,0,0,1,0,1,1,1,2502
2678,25,40,0,2490,20,14,1337000,0,0,0,0,1,0,0,0,0,1,2501163
91628,2531,2,450,2260,0,41000.0,0,4,0,0,1,0,0,1,1,1,1,25272
1218,25,2500,1,0,1,0,1,0,0,1,0,0,1,1,2,0,1,250276
7492,25,2500,0,3,410,1,0,1,0,0,0,0,1,1,1,1,1,25017
58868,25,25,40000,0,1,47,0,1,0,0,1,0,0,0,1,1,1,250177
7898,25,3,12300,0,0,0,1,40,0,0,0,0,1,0,1,2,1,2501278
00,0,65,25,16,1,0,0,1,0,1,0,0,0,1,2,0,1,2500
726625,25,1000,2,4,14000,0,1,3,0,1,1,1,1,0,1,0,0,25017
331280,29,1,2880,0,1,230,400,0,0,0,1,1,1,0,1,1,0,250177
710,85,25,10,0,6,62,061,150,0,1,0,1,0,1,1,1,1,25217
71734565,4,25000,0,6,9,10,1,1,0,1,1,0,1,0,0,0,1,250271
73823,2,255,23,0,20,895,24000000,0,0,1,0,0,1,0,0,1,0,2501
2726,6500,24,57,1500,0,1,2,6,11,2,0,0,1,1,1,0,4,2500
3116478,25,0,0,0,1,25000.0,0,0,0,0,1,0,1,0,0,1,1,2501
25,25,35,2530,5,0,0,1,90,1,0,0,0,0,1,1,1,1,250177
41725812,20,27,1,15,1600,4490000,0,0,1,0,0,0,1,0,1,1,0,27072
79675628,27,22,1000,0,1,32200,1,0,0,0,1,0,1,0,1,1,2,15717
821,27,2800,11,6,2,61,43,0,0,0,0,0,1,0,0,0,2,20017
2743,25,250,0,491,7,1,10,0,0,0,0,0,1,0,1,1,1,2521
8302160,250,1,253000,231,1,16,1,1,0,0,0,0,0,0,1,0,1,2502
9276220,25,2,27000,0,8,39,0,0,1,0,0,1,0,1,0,0,0,25057
52,25,200,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,25012
780,25,25,25,100,10,160,1,0,0,0,0,0,0,1,0,0,1,25107
5,25,2500,2,453,25,168,0,16,20,0,0,0,1,0,1,0,0,2501767
27251,25010,40,0,20,9500,0,0,0,1,1,1,0,1,1,0,1,1,2501
777040290,6,50,0,1,1,40,20,1,0,0,1,1,0,0,1,0,1,252147143688
427,15,142100,0,0,8,1,1500,0,0,1,0,0,1,1,0,1,1,2000187
71733,25,20,0,66,25,37000.0,0,0,1,1,0,0,0,1,0,1,1,25013
9905925,520,230,1,21,10,0,0,0,1,0,0,0,1,0,0,0,1,2501
178222,25,965000,0,1,25,190,0,0,0,0,0,0,0,0,0,1,1,250027
1228325,25,23000,25,23,13,0,0,0,0,1,0,0,1,1,1,0,1,25017
213,25,0,150,4,70,150.0,1,0,0,1,0,0,1,0,1,1,1,250116
77729,25,27,1,22000,31166,0800.0,0,1,1,0,0,1,0,1,1,1,1,250199
8114739,62641,22000,0,0,1,0,1,1,0,0,0,1,1,1,0,2,0,25022
33196,25,446,4500,0,0,0,4,1,0,1,1,0,0,0,0,0,2,250
225825,5,2500,25,51,30,0,38,800,0,1,4,1,0,0,0,1,1,2501
805829,25,25,100,1,1,9,0,0,0,1,1,0,0,1,0,1,1,2501
458420,25,200,0,1,44,0,40,70,1,0,0,1,1,0,0,1,1,25019
12935,25,23,5300,2500,1,490,140,1,25,0,0,1,0,0,0,1,1,25017
090,0,1,0,1,5,251291321,1600,0,1,0,1,0,0,1,1,1,1,250177
722,25,15000,1,25,1400,25800.0,0,1,0,0,0,0,1,1,0,2,1,25017
7332892,26,40,90,1,2000,0,0,0,1,0,0,1,1,1,0,1,1,25012
07323,25,220,0,10,31,0,0,0,0,1,2,0,1,1,0,1,1,250010
54240,4250,25,210,0,3,13,0,0,0,0,0,0,1,0,1,0,1,25111
795795,250,14,125,1,0,1,1,11000,0,0,0,1,0,1,0,1,1,250179
979569,15,25,25,120,90,0,20,10,0,0,0,0,0,0,1,1,1,2501
259,1,25,4500,0,1,29,2,34000,0,0,1,0,1,1,0,1,1,250129
579110,2,250010,1,1,2,0,0,25000,1,0,1,0,0,1,0,0,1,25007
79,2841,040,1,1,25,21000.0,0,0,1,0,1,1,1,0,0,1,1,2500
992,25,250,20,0,090,0,0,0,0,0,0,1,1,1,0,1,1,2502
2873250,289,2620000,1,4640,1,20,0,0,1,0,0,1,0,0,1,0,1,250207
97225,25,16280,0,6,0,0,0,0,1,1,0,0,0,1,0,0,2,2500
1724,25,2500,0,1,2,24,250,11,10,0,0,0,0,0,1,0,1,2500
2910,2900,1,3490,1431,2531,13,1,0,1,0,0,1,0,0,0,0,2,1501
2731,2520000,1,7,3,31,00,1,1,1,1,0,0,0,1,1,1,1,25020
733,0,25,2,18,2980000,0,0,0,1,1,0,0,0,1,0,1,1,25027
8,2,2571,00,44,16,60.0,1,1,0,0,0,0,0,1,1,0,1,2507
050,20,5,83,200,4,90.0,0,0,0,0,0,1,1,0,1,1,1,25007322
52255,25,25600,0,99,26,1500.1,1,0,0,1,1,0,0,0,1,0,1,2502
681,88550,22500,0,1,270,0,1,0,1,1,0,0,0,1,0,1,1,25017
2586,25,190,26,30,0,0,0,0,1,1,0,0,1,0,1,0,1,25007
9825,25,81,4990,2,2400,0,0,1,1,0,0,0,1,1,1,0,1,2500
6258,25,130,0,1,47,333,15,0,0,1,0,0,1,1,0,1,1,2502
33768,40,95,250090,0,1,25.483000.1,0,0,0,0,0,0,0,0,1,0,1,2507771
82722648,25,26,2500000,0,0,0,1500,180,0,0,1,0,0,0,1,1,1,2502
58,25,28,28,44790,43,9,1,0,0,1,1,0,1,1,0,0,1,2507
2577,25,25,0,7,0,25,2,30,0,1,0,1,1,1,1,1,0,2501767
86718,2,200,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,25121
7708700,25,15,20,50,1,10,0,0,0,0,0,1,0,0,0,1,2,2502
5751186,255,10,1,2,1,2210000.0,0,0,0,1,0,0,0,1,2,0,1,25000
22536,65,130,2,2,90,40,0,0,0,1,0,0,0,0,1,1,1,2501
427621,25,20,1,1,1,0,0,0,1,0,0,1,0,1,1,2,0,25007
82400,270,1,15,2476,00,0,0,0,0,0,1,0,0,0,0,1,1,25517
8825,2,280,1,5,100,0,0,1,1,1,0,0,0,0,0,1,1,25077
765773825,25,200,0,9,26,340.1,0,0,1,0,0,0,0,1,1,1,1,250129
71606565,2,25,10,11,1,340000.0,0,1,0,1,1,0,0,0,0,0,1,2502
836565,258,25,411600,0,1,25,0,900,0,0,0,0,0,0,0,0,0,24017
788782,25,4000,0,9,4307,43.030,00,0,0,1,1,0,0,1,0,1,1,25017
0,35,09,1400,0,1,0,0,1,0,0,1,0,1,1,1,0,1,2502
57945,25,35,100,0,0,1,10,0,1,0,0,0,1,0,1,1,1,25017
9970,2,27,10,1,25,9,0,1,0,1,1,0,1,0,1,1,1,250129
373,9565,25,252,25,1922603,7100.1,0,0,1,1,0,1,0,0,1,0,1,25010
0,25,2590,1,5,370000,0,0,0,0,1,1,1,0,0,1,1,1,25027
2,54,0,10,11,0,1,4,1,0,0,1,1,1,1,1,0,0,25010
5,50,28,27,0,1,0,0,0,0,1,0,1,1,1,0,1,1,25011
3570,250,20,0,0,35,0,0,0,1,1,1,0,1,1,1,1,1,250179
27,25,258,02,22200,0,1,1,1,0,0,0,1,0,0,1,1,1,2502
721,25,100,13,250,1,0,0,0,0,1,0,1,1,1,0,1,1,25007
47742825,25,450,0,0,0,0,2,0,0,0,0,1,1,1,1,1,0,25007
77702,25,25,26,24300,3,2500.0,1,1,1,0,0,1,1,0,0,0,2,25027
576,972,25000,1,20,25,900.3,1,0,0,0,1,0,1,0,1,0,1,250
76865,25501,25,2,40,1,25000.1,1,340,0,0,0,1,0,1,0,1,1,25013
5,25,22,0413,31,0,14,10,1,0,0,1,0,1,1,0,1,1,2507
7781,25,200,25,11,0,0,1,1,1500,0,1,0,0,0,0,1,1,2511237
7787128,25,2,250,0,43,0,0,0,1,0,1,0,1,0,0,0,1,2509
5,25,220000,0,9,1423,35000.0,0,0,1,1,1,0,0,1,1,0,2,25019
3382825,25,230030,1,2,6,695.0,0,0,1,0,2,0,0,1,0,1,1,2017
81660,25,26,080,490,7,6600.0,0,0,1,0,0,1,0,0,0,0,1,250
11775,25,25,22,0,0,0,10,0,0,0,0,1,0,1,2,0,1,25021
777321,9,25,8200,3,32,91000.0,0,0,0,0,1,1,0,1,0,0,1,25017
22,25,250,0,14630,51,106.2000.0,0,0,0,0,0,0,0,0,1,0,7,25001
829,25,22,210,10,13,250,0,0,1,0,1,0,0,1,0,0,1,2502
7789870,2520,9,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,25027
759168625,85,25,00,2530,0,1,1,0,0,0,0,1,0,0,1,1,1,257171
177353423,1,2500,1,17311381,4,25,3570,0,0,0,0,0,1,0,0,1,1,25027
0,25,58,36,25020,9,0,1,0,0,0,0,1,0,0,0,1,1,2502777
677,2524205,2,24,150,28,8,0,10,0,0,1,1,0,0,1,1,1,2501
26485485,25,25,2400000,48,120,0,0,1,0,0,0,0,0,1,0,0,1,2501
23805,25,26,2500,0,130,35000.0,0,0,0,1,1,1,0,0,0,1,1,2502
7727865,25,0,26,2500,1,20,0,0,0,0,1,1,0,1,1,1,1,25017
7151,1,110,27000,0,1,0,0,0,0,0,0,1,1,1,0,1,1,2502
205726,25,200,3,090,165,15,230,0,1,1,1,0,1,0,1,0,0,2501
865,12,9,11000,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2520
728732,25,220000,9,90,16,3600.0,0,0,0,0,0,1,0,0,1,0,1,2500773
777,92,220,1,1,26,5,20,0,1,0,0,0,1,1,0,0,1,250
27168564,2,2,15,0,0,10,15,30,0,0,0,1,0,0,1,0,1,2501
82522250,25,51500000,40,0,0,1,1,1,1,1,0,0,0,0,1,1,1,25277
73,265,15,11,10,0,411060,0,0,0,0,0,0,1,0,0,0,1,2501
5318,25,25,1,88,0,12,11,10,0,0,1,1,0,1,0,1,2,250169
3821,735,25,2200,00,2,00,1,0,1,0,0,0,0,0,1,1,1,2502771
5355,5,21,250,2,1,0,0,4,61,0,1,0,0,0,1,1,1,2507
521725,45,20000,20,26,16,440.0,0,1,1,0,1,0,0,1,1,1,1,25077
0818,9,25,25,101,3,32130,95000,0,0,0,1,0,1,1,0,1,1,250277
965,65,220,0,25,410,0,0,1,1,1,0,1,0,1,1,0,1,2502
16383125,25,2900,13,25,10,940,0,0,1,0,1,1,2,1,1,0,1,25023
2,25,11,1600,0,0,0,0,1,0,0,0,1,0,1,1,0,1,250109
612865250,25,2310,900,3,10,03901.0,1,0,0,0,1,0,1,0,1,1,1,25012
5525,25,25,230,0,58,010,1,20,0,1,0,0,0,0,0,1,1,2501
615,850,25,25500,1,25,0,20,0,0,1,0,0,1,0,0,1,1,25072
27222,25,100,0,49,4,530340.0,0,0,1,0,1,1,0,0,220,1,15,2512
594253250,9,250,20,80,25,310600.0,0,1,0,0,0,1,0,1,0,1,1,2501
2446,23,25,2200,20,22,0,0,25,040,0,0,0,0,0,1,1,1,25017
715,45,250,5,230,44620,2,110,0,1,1,0,0,0,0,0,1,1,25007
082,25,240,0,0,0,2515.0,0,0,0,0,1,0,1,1,0,1,1,2501
92995,2,25,5,240,1,1,1,0,0,1,10,0,0,0,0,1,2,25010
7977,25,10,20,6,9,16-80,0,0,0,0,0,0,1,1,1,1,2,25012
67,126,2540,44,25,00,0,0,0,0,0,0,1,1,1,1,0,1,25017
71282,25,25000,0,990,20,0,0,0,1,1,0,1,0,1,0,1,2,1501
51427,54579,225,0,26,70,9,19,90,0,0,0,1,1,1,1,0,1,250270
721,24,0,2700,0,0,1,0,0,0,1,0,1,0,0,0,0,1,25027
217998,2501,91,2501,84,1,100,8,0,1,0,0,1,0,4,1,1,1,25027
67,25,25,10,1,3,200.0,1,0,0,0,0,0,1,0,1,1,2,2507
817,255,259,250000,7,15,1,19,870,1,1,0,0,0,0,1,1,1,2501
27885,21,1,2300,0,64,21.1,13610,1,0,1,0,1,1,1,2,0,1,25170
